ASIN,YEAR,MONTH,DAY,ORDER_FEATURE,DESCRIBE_FEATURE,STAR_FEATURE,,,,,,
B005UL3LVY,2022,3,8,3,Longevity,3.6,2022-03-08 07:44:59.688132
B002RL8IU4,2022,3,8,1,Sheerness,4.7,2022-03-08 07:45:06.728266
B002RL8IU4,2022,3,8,2,Longevity,4.4,2022-03-08 07:45:06.728266
B002RL8IU4,2022,3,8,3,Moisturizing,4.4,2022-03-08 07:45:06.728266
B002RL8IU4,2022,3,8,4,Value for money,4.3,2022-03-08 07:45:06.728266
B01N46PYZO,2022,3,8,1,Longevity,4.3,2022-03-08 07:45:26.904869
B01N46PYZO,2022,3,8,2,Value for money,4.1,2022-03-08 07:45:26.904869
B01N46PYZO,2022,3,8,3,Flavor,3.8,2022-03-08 07:45:26.904869
B00PFCTBBC,2022,3,8,1,Easy to remove,5.0,2022-03-08 07:45:56.433984
B00PFCTBBC,2022,3,8,2,Longevity,4.3,2022-03-08 07:45:56.433984
B00PFCTBBC,2022,3,8,3,Moisturizing,3.8,2022-03-08 07:45:56.433984
B0195VC2DM,2022,3,8,1,Value for money,4.3,2022-03-08 07:46:04.258489
B0195VC2DM,2022,3,8,2,Longevity,3.6,2022-03-08 07:46:04.258489
B0195VC2DM,2022,3,8,3,Moisturizing,3.5,2022-03-08 07:46:04.258489
B0195VC2DM,2022,3,8,4,Sheerness,3.2,2022-03-08 07:46:04.258489
B01N8PDW46,2022,3,8,1,Value for money,3.6,2022-03-08 07:46:25.694018
B01N8PDW46,2022,3,8,2,Moisturizing,3.6,2022-03-08 07:46:25.694018
B0001K55RM,2022,3,8,1,Value for money,5.0,2022-03-08 07:46:53.716676
B0001K55RM,2022,3,8,2,Longevity,4.6,2022-03-08 07:46:53.716676
B0001K55RM,2022,3,8,3,Moisturizing,4.2,2022-03-08 07:46:53.716676
B0043WG6ZY,2022,3,8,1,Sheerness,4.1,2022-03-08 07:48:16.544249
B0043WG6ZY,2022,3,8,2,Moisturizing,4.0,2022-03-08 07:48:16.544249
B0043WG6ZY,2022,3,8,3,Longevity,3.5,2022-03-08 07:48:16.544249
B0043WG6ZY,2022,3,8,4,Smudge-proof,2.3,2022-03-08 07:48:16.544249
B002LFPZ1Q,2022,3,8,1,Value for money,5.0,2022-03-08 07:48:31.281311
B002LFPZ1Q,2022,3,8,2,Sheerness,5.0,2022-03-08 07:48:31.281311
B002LFPZ1Q,2022,3,8,3,Moisturizing,4.3,2022-03-08 07:48:31.281311
B002LFPZ1Q,2022,3,8,4,Flattering,4.3,2022-03-08 07:48:31.281311
B002LFPZ1Q,2022,3,8,5,Longevity,3.5,2022-03-08 07:48:31.281311
B013ISLLD0,2022,3,8,1,Flattering,4.2,2022-03-08 07:49:00.951967
B013ISLLD0,2022,3,8,2,Moisturizing,3.9,2022-03-08 07:49:00.951967
B013ISLLD0,2022,3,8,3,Longevity,3.8,2022-03-08 07:49:00.951967
B01LZQBKW4,2022,3,8,1,Sheerness,5.0,2022-03-08 07:49:08.793237
B01LZQBKW4,2022,3,8,2,Value for money,4.1,2022-03-08 07:49:08.793237
B01LZQBKW4,2022,3,8,3,Flattering,4.0,2022-03-08 07:49:08.793237
B01LZQBKW4,2022,3,8,4,Longevity,3.9,2022-03-08 07:49:08.793237
B01LZQBKW4,2022,3,8,5,Moisturizing,3.6,2022-03-08 07:49:08.793237
B003MQYAMI,2022,3,8,1,Flavor,5.0,2022-03-08 07:49:16.528609
B003MQYAMI,2022,3,8,2,Moisturizing,3.8,2022-03-08 07:49:16.528609
B003MQYAMI,2022,3,8,3,Flattering,3.7,2022-03-08 07:49:16.528609
B003MQYAMI,2022,3,8,4,Sheerness,3.0,2022-03-08 07:49:16.528609
B0745RJFR2,2022,3,8,1,Sheerness,5.0,2022-03-08 07:49:58.722606
B0745RJFR2,2022,3,8,2,Flattering,4.6,2022-03-08 07:49:58.722606
B0745RJFR2,2022,3,8,3,Value for money,4.1,2022-03-08 07:49:58.722606
B0745RJFR2,2022,3,8,4,Longevity,4.0,2022-03-08 07:49:58.722606
B0745RJFR2,2022,3,8,5,Moisturizing,3.9,2022-03-08 07:49:58.722606
B01NAWTW6Y,2022,3,8,1,Moisturizing,3.2,2022-03-08 07:50:18.454371
B01NAWTW6Y,2022,3,8,2,Flattering,3.1,2022-03-08 07:50:18.454371
B01NAWTW6Y,2022,3,8,3,Longevity,3.0,2022-03-08 07:50:18.454371
B01GFMR7P2,2022,3,8,1,Giftable,5.0,2022-03-08 07:50:25.949528
B01GFMR7P2,2022,3,8,2,Longevity,4.2,2022-03-08 07:50:25.949528
B01GFMR7P2,2022,3,8,3,Value for money,3.8,2022-03-08 07:50:25.949528
B01GFMR7P2,2022,3,8,4,Moisturizing,3.7,2022-03-08 07:50:25.949528
B01GFMR7P2,2022,3,8,5,Flavor,3.5,2022-03-08 07:50:25.949528
B00PFCT2XY,2022,3,8,1,Moisturizing,4.1,2022-03-08 07:50:40.838559
B00PFCT2XY,2022,3,8,2,Longevity,4.0,2022-03-08 07:50:40.838559
B00PFCT2XY,2022,3,8,3,Value for money,3.8,2022-03-08 07:50:40.838559
B094D8CN66,2022,3,8,1,Moisturizing,3.6,2022-03-08 07:52:06.103356
B094D8CN66,2022,3,8,2,Longevity,2.3,2022-03-08 07:52:06.103356
B07KY234YP,2022,3,8,1,Value for money,4.2,2022-03-08 07:52:21.046996
B07KY234YP,2022,3,8,2,Comfort,3.8,2022-03-08 07:52:21.046996
B07KY234YP,2022,3,8,3,Flattering,3.8,2022-03-08 07:52:21.046996
B07KY234YP,2022,3,8,4,Moisturizing,3.7,2022-03-08 07:52:21.046996
B07KY234YP,2022,3,8,5,Longevity,3.2,2022-03-08 07:52:21.046996
B07KY234YP,2022,3,8,6,Sheerness,2.8,2022-03-08 07:52:21.046996
B00GB0HM4U,2022,3,8,1,Moisturizing,5.0,2022-03-08 07:52:28.854299
B00GB0HM4U,2022,3,8,2,Value for money,5.0,2022-03-08 07:52:28.854299
B06XTSB65X,2022,3,8,1,Value for money,4.4,2022-03-08 07:53:17.192834
B06XTSB65X,2022,3,8,2,Longevity,4.4,2022-03-08 07:53:17.192834
B06XTSB65X,2022,3,8,3,Sheerness,4.1,2022-03-08 07:53:17.192834
B06XTSB65X,2022,3,8,4,Flavor,4.1,2022-03-08 07:53:17.192834
B005LQRYKM,2022,3,8,1,Moisturizing,3.8,2022-03-08 07:53:31.259694
B005LQRYKM,2022,3,8,2,Longevity,3.5,2022-03-08 07:53:31.259694
B005LQRYKM,2022,3,8,3,Flattering,3.4,2022-03-08 07:53:31.259694
B083QMWB6K,2022,3,8,1,Value for money,4.0,2022-03-08 07:54:00.530992
B083QMWB6K,2022,3,8,2,Flattering,3.9,2022-03-08 07:54:00.530992
B083QMWB6K,2022,3,8,3,Sheerness,3.8,2022-03-08 07:54:00.530992
B083QMWB6K,2022,3,8,4,Longevity,3.5,2022-03-08 07:54:00.530992
B083QMWB6K,2022,3,8,5,Smudge-proof,3.5,2022-03-08 07:54:00.530992
B083QMWB6K,2022,3,8,6,Moisturizing,3.1,2022-03-08 07:54:00.530992
B00J2APPR2,2022,3,8,1,Durability,4.8,2022-03-08 07:54:07.818907
B00J2APPR2,2022,3,8,2,Value for money,4.4,2022-03-08 07:54:07.818907
B00J2APPR2,2022,3,8,3,Flattering,4.2,2022-03-08 07:54:07.818907
B00J2APPR2,2022,3,8,4,Longevity,4.1,2022-03-08 07:54:07.818907
B00J2APPR2,2022,3,8,5,Sheerness,4.0,2022-03-08 07:54:07.818907
B00J2APPR2,2022,3,8,6,Moisturizing,4.0,2022-03-08 07:54:07.818907
B0047ELJVY,2022,3,8,1,Moisturizing,4.8,2022-03-08 07:54:51.637176
B0047ELJVY,2022,3,8,2,Longevity,4.2,2022-03-08 07:54:51.637176
B09JNHZ3W1,2022,3,8,1,Sheerness,2.8,2022-03-08 07:55:19.605716
B09JNHZ3W1,2022,3,8,2,Longevity,2.6,2022-03-08 07:55:19.605716
B09JNHZ3W1,2022,3,8,3,Moisturizing,2.4,2022-03-08 07:55:19.605716
B0778RL2P1,2022,3,8,1,Moisturizing,4.7,2022-03-08 07:55:26.853921
B0778RL2P1,2022,3,8,2,Flattering,4.3,2022-03-08 07:55:26.853921
B0778RL2P1,2022,3,8,3,Longevity,4.0,2022-03-08 07:55:26.853921
B011XF0YQ0,2022,3,8,1,Longevity,3.7,2022-03-08 07:55:40.968292
B011XF0YQ0,2022,3,8,2,Moisturizing,3.1,2022-03-08 07:55:40.968292
B011XF0YQ0,2022,3,8,3,Smudge-proof,3.0,2022-03-08 07:55:40.968292
B08J6KKB8J,2022,3,8,1,Longevity,3.9,2022-03-08 07:55:48.293935
B08J6KKB8J,2022,3,8,2,Value for money,3.8,2022-03-08 07:55:48.293935
B08J6KKB8J,2022,3,8,3,Flavor,3.5,2022-03-08 07:55:48.293935
B08N4J2PTQ,2022,3,8,1,Longevity,4.5,2022-03-08 07:56:01.823607
B08N4J2PTQ,2022,3,8,2,Moisturizing,3.5,2022-03-08 07:56:01.823607
B08N4J2PTQ,2022,3,8,3,Sheerness,3.4,2022-03-08 07:56:01.823607
B08N4J2PTQ,2022,3,8,4,Flattering,3.3,2022-03-08 07:56:01.823607
B07WRDYFNS,2022,3,8,1,Moisturizing,3.9,2022-03-08 07:56:09.688007
B07WRDYFNS,2022,3,8,2,Longevity,3.4,2022-03-08 07:56:09.688007
B078JRQ4TC,2022,3,8,1,Value for money,4.2,2022-03-08 07:56:23.174600
B078JRQ4TC,2022,3,8,2,Longevity,3.6,2022-03-08 07:56:23.174600
B01M171OUQ,2022,3,8,1,Value for money,4.8,2022-03-08 07:56:37.267046
B01M171OUQ,2022,3,8,2,Sheerness,4.7,2022-03-08 07:56:37.267046
B019F0FMEO,2022,3,8,1,Moisturizing,4.5,2022-03-08 07:57:05.496909
B019F0FMEO,2022,3,8,2,Flattering,4.4,2022-03-08 07:57:05.496909
B019F0FMEO,2022,3,8,3,Longevity,4.0,2022-03-08 07:57:05.496909
B08JM9ND67,2022,3,8,1,Longevity,4.7,2022-03-08 07:57:12.786211
B08JM9ND67,2022,3,8,2,Smudge-proof,4.0,2022-03-08 07:57:12.786211
B08JM9ND67,2022,3,8,3,Moisturizing,3.7,2022-03-08 07:57:12.786211
B08TQKXM9Q,2022,3,8,1,Value for money,4.0,2022-03-08 07:58:05.101327
B08TQKXM9Q,2022,3,8,2,Longevity,3.9,2022-03-08 07:58:05.101327
B07956K99Z,2022,3,8,1,Longevity,4.3,2022-03-08 07:58:38.549731
B07956K99Z,2022,3,8,2,Value for money,4.0,2022-03-08 07:58:38.549731
B006GQFHYG,2022,3,8,1,Moisturizing,4.5,2022-03-08 07:58:59.186087
B006GQFHYG,2022,3,8,2,Flattering,4.5,2022-03-08 07:58:59.186087
B006GQFHYG,2022,3,8,3,Longevity,3.7,2022-03-08 07:58:59.186087
B08GR2Z215,2022,3,8,1,Smudge-proof,3.6,2022-03-08 07:59:27.334664
B08GR2Z215,2022,3,8,2,Longevity,3.4,2022-03-08 07:59:27.334664
B08GR2Z215,2022,3,8,3,Moisturizing,1.8,2022-03-08 07:59:27.334664
B00F2F1NAO,2022,3,8,1,Sheerness,4.0,2022-03-08 07:59:39.008814
B00F2F1NAO,2022,3,8,2,Longevity,3.9,2022-03-08 07:59:39.008814
B00F2F1NAO,2022,3,8,3,Easy to remove,3.8,2022-03-08 07:59:39.008814
B00F2F1NAO,2022,3,8,4,Flavor,3.5,2022-03-08 07:59:39.008814
B07B5HRNQP,2022,3,8,1,Moisturizing,5.0,2022-03-08 07:59:53.323455
B07B5HRNQP,2022,3,8,2,Flattering,4.3,2022-03-08 07:59:53.323455
B07B5HRNQP,2022,3,8,3,Longevity,4.1,2022-03-08 07:59:53.323455
B00LG2M0Q8,2022,3,8,1,Moisturizing,4.2,2022-03-08 08:00:36.445419
B00LG2M0Q8,2022,3,8,2,Flattering,4.2,2022-03-08 08:00:36.445419
B00LG2M0Q8,2022,3,8,3,Scent,4.2,2022-03-08 08:00:36.445419
B00LG2M0Q8,2022,3,8,4,Comfort,4.2,2022-03-08 08:00:36.445419
B00LG2M0Q8,2022,3,8,5,Longevity,3.9,2022-03-08 08:00:36.445419
B07GCCBMMB,2022,3,8,1,Easy to hold,5.0,2022-03-08 08:01:34.324364
B07GCCBMMB,2022,3,8,2,Easy to clean,4.7,2022-03-08 08:01:34.324364
B07GCCBMMB,2022,3,8,3,Sheerness,4.5,2022-03-08 08:01:34.324364
B07GCCBMMB,2022,3,8,4,Value for money,4.5,2022-03-08 08:01:34.324364
B07GCCBMMB,2022,3,8,5,Sturdiness,4.4,2022-03-08 08:01:34.324364
B07GCCBMMB,2022,3,8,6,Durability,4.4,2022-03-08 08:01:34.324364
B071WR484Q,2022,3,8,1,Smudge-proof,5.0,2022-03-08 08:01:48.184750
B071WR484Q,2022,3,8,2,Value for money,4.9,2022-03-08 08:01:48.184750
B071WR484Q,2022,3,8,3,Moisturizing,3.6,2022-03-08 08:01:48.184750
B071WR484Q,2022,3,8,4,Sheerness,3.0,2022-03-08 08:01:48.184750
B00LG2M0Q8,2022,3,8,1,Moisturizing,4.2,2022-03-08 08:02:21.748823
B00LG2M0Q8,2022,3,8,2,Flattering,4.2,2022-03-08 08:02:21.748823
B00LG2M0Q8,2022,3,8,3,Scent,4.2,2022-03-08 08:02:21.748823
B00LG2M0Q8,2022,3,8,4,Comfort,4.2,2022-03-08 08:02:21.748823
B00LG2M0Q8,2022,3,8,5,Longevity,3.9,2022-03-08 08:02:21.748823
B092V32468,2022,3,8,1,Light weight,4.3,2022-03-08 08:02:35.836623
B092V32468,2022,3,8,2,Value for money,4.2,2022-03-08 08:02:35.836623
B092V32468,2022,3,8,3,Comfort,4.2,2022-03-08 08:02:35.836623
B092V32468,2022,3,8,4,Longevity,3.6,2022-03-08 08:02:35.836623
B01IAE3FNG,2022,3,8,1,Flattering,4.6,2022-03-08 08:02:42.700574
B01IAE3FNG,2022,3,8,2,Moisturizing,4.5,2022-03-08 08:02:42.700574
B01IAE3FNG,2022,3,8,3,Longevity,3.6,2022-03-08 08:02:42.700574
B00GW7D3PO,2022,3,8,1,Moisturizing,4.9,2022-03-08 08:03:11.593452
B00GW7D3PO,2022,3,8,2,Sheerness,4.8,2022-03-08 08:03:11.593452
B00GW7D3PO,2022,3,8,3,Value for money,4.2,2022-03-08 08:03:11.593452
B01LTHKU4S,2022,3,8,1,Longevity,4.9,2022-03-08 08:03:25.440611
B01LTHKU4S,2022,3,8,2,Flattering,4.8,2022-03-08 08:03:25.440611
B01LTHKU4S,2022,3,8,3,Moisturizing,4.6,2022-03-08 08:03:25.440611
B07531HDBN,2022,3,8,1,Value for money,4.8,2022-03-08 08:03:40.210357
B07531HDBN,2022,3,8,2,Longevity,3.8,2022-03-08 08:03:40.210357
B07531HDBN,2022,3,8,3,Moisturizing,3.2,2022-03-08 08:03:40.210357
B07HP89SR2,2022,3,8,1,Value for money,4.1,2022-03-08 08:04:30.547311
B07HP89SR2,2022,3,8,2,Longevity,4.0,2022-03-08 08:04:30.547311
B07HP89SR2,2022,3,8,3,Flattering,4.0,2022-03-08 08:04:30.547311
B07HP89SR2,2022,3,8,4,Flavor,3.7,2022-03-08 08:04:30.547311
B07HP89SR2,2022,3,8,5,Moisturizing,3.5,2022-03-08 08:04:30.547311
B07F4643XD,2022,3,8,1,Flattering,4.0,2022-03-08 08:05:36.611796
B07F4643XD,2022,3,8,2,Moisturizing,4.0,2022-03-08 08:05:36.611796
B07F4643XD,2022,3,8,3,Longevity,3.5,2022-03-08 08:05:36.611796
B01NA015NG,2022,3,8,1,Moisturizing,4.6,2022-03-08 08:06:13.055628
B01NA015NG,2022,3,8,2,Longevity,4.6,2022-03-08 08:06:13.055628
B01NA015NG,2022,3,8,3,Flattering,4.3,2022-03-08 08:06:13.055628
B09KPCB3PF,2022,3,8,1,Longevity,3.8,2022-03-08 08:06:35.784693
B09KPCB3PF,2022,3,8,2,Moisturizing,3.7,2022-03-08 08:06:35.784693
B0947ZPQWR,2022,3,8,1,Flattering,5.0,2022-03-08 08:06:49.462931
B0947ZPQWR,2022,3,8,2,Moisturizing,4.6,2022-03-08 08:06:49.462931
B01JV84XX6,2022,3,8,1,Longevity,4.5,2022-03-08 08:06:57.177276
B01JV84XX6,2022,3,8,2,Flattering,4.5,2022-03-08 08:06:57.177276
B01JV84XX6,2022,3,8,3,Sheerness,4.0,2022-03-08 08:06:57.177276
B01JV84XX6,2022,3,8,4,Flavor,3.7,2022-03-08 08:06:57.177276
B07R11J1XS,2022,3,8,1,Moisturizing,5.0,2022-03-08 08:07:21.141969
B07R11J1XS,2022,3,8,2,Flattering,5.0,2022-03-08 08:07:21.141969
B07R11J1XS,2022,3,8,3,Longevity,4.5,2022-03-08 08:07:21.141969
B006GQFHYG,2022,3,8,1,Moisturizing,4.5,2022-03-08 08:07:49.639224
B006GQFHYG,2022,3,8,2,Flattering,4.5,2022-03-08 08:07:49.639224
B006GQFHYG,2022,3,8,3,Longevity,3.7,2022-03-08 08:07:49.639224
B08XVTDX2J,2022,3,8,1,Moisturizing,2.5,2022-03-08 08:08:49.038053
B08XVTDX2J,2022,3,8,2,Longevity,2.5,2022-03-08 08:08:49.038053
B08XVTDX2J,2022,3,8,3,Smudge-proof,2.3,2022-03-08 08:08:49.038053
B08HPMPMKF,2022,3,8,1,Longevity,4.0,2022-03-08 08:09:09.914772
B08HPMPMKF,2022,3,8,2,Value for money,3.5,2022-03-08 08:09:09.914772
B08HPMPMKF,2022,3,8,3,Flavor,2.3,2022-03-08 08:09:09.914772
B08HPMPMKF,2022,3,8,4,Moisturizing,1.7,2022-03-08 08:09:09.914772
B0047ERQH0,2022,3,8,1,Longevity,4.6,2022-03-08 08:09:24.037765
B0047ERQH0,2022,3,8,2,Moisturizing,4.5,2022-03-08 08:09:24.037765
B01LZ2X7UI,2022,3,8,1,Sheerness,4.5,2022-03-08 08:09:31.478280
B01LZ2X7UI,2022,3,8,2,Longevity,4.4,2022-03-08 08:09:31.478280
B01LZ2X7UI,2022,3,8,3,Value for money,4.3,2022-03-08 08:09:31.478280
B01LZ2X7UI,2022,3,8,4,Flattering,4.1,2022-03-08 08:09:31.478280
B01LZ2X7UI,2022,3,8,5,Moisturizing,4.0,2022-03-08 08:09:31.478280
B073DQ87X3,2022,3,8,1,Value for money,5.0,2022-03-08 08:09:45.408921
B073DQ87X3,2022,3,8,2,Longevity,4.9,2022-03-08 08:09:45.408921
B073DQ87X3,2022,3,8,3,Moisturizing,4.5,2022-03-08 08:09:45.408921
B01AS1TY0M,2022,3,8,1,Moisturizing,3.6,2022-03-08 08:09:59.176625
B01AS1TY0M,2022,3,8,2,Value for money,3.2,2022-03-08 08:09:59.176625
B01773B236,2022,3,8,1,Flattering,4.3,2022-03-08 08:10:06.273455
B01773B236,2022,3,8,2,Moisturizing,4.2,2022-03-08 08:10:06.273455
B01773B236,2022,3,8,3,Longevity,3.5,2022-03-08 08:10:06.273455
B00PFCTEMI,2022,3,8,1,Easy to remove,5.0,2022-03-08 08:10:13.248858
B00PFCTEMI,2022,3,8,2,Longevity,3.9,2022-03-08 08:10:13.248858
B00PFCTEMI,2022,3,8,3,Moisturizing,3.6,2022-03-08 08:10:13.248858
B00PFCTEMI,2022,3,8,4,Value for money,2.0,2022-03-08 08:10:13.248858
B01N1ZSTHH,2022,3,8,1,Value for money,5.0,2022-03-08 08:10:19.813523
B01N1ZSTHH,2022,3,8,2,Moisturizing,5.0,2022-03-08 08:10:19.813523
B00PL15X96,2022,3,8,1,Longevity,4.6,2022-03-08 08:11:07.945755
B00PL15X96,2022,3,8,2,Value for money,4.1,2022-03-08 08:11:07.945755
B00PL15X96,2022,3,8,3,Comfort,4.1,2022-03-08 08:11:07.945755
B00N3XYXWM,2022,3,8,1,Flavor,5.0,2022-03-08 08:11:29.886833
B00N3XYXWM,2022,3,8,2,Longevity,4.4,2022-03-08 08:11:29.886833
B00N3XYXWM,2022,3,8,3,Value for money,3.5,2022-03-08 08:11:29.886833
B00PFCT8B0,2022,3,8,1,Value for money,5.0,2022-03-08 08:12:00.308318
B00PFCT8B0,2022,3,8,2,Moisturizing,3.8,2022-03-08 08:12:00.308318
B00PFCT8B0,2022,3,8,3,Longevity,3.7,2022-03-08 08:12:00.308318
B00EI8VCF2,2022,3,8,1,Moisturizing,4.1,2022-03-08 08:12:21.443479
B00EI8VCF2,2022,3,8,2,Flattering,3.8,2022-03-08 08:12:21.443479
B00EI8VCF2,2022,3,8,3,Longevity,3.2,2022-03-08 08:12:21.443479
B01IAE43JQ,2022,3,8,1,Flattering,5.0,2022-03-08 08:12:28.640592
B01IAE43JQ,2022,3,8,2,Moisturizing,5.0,2022-03-08 08:12:28.640592
B01IAE43JQ,2022,3,8,3,Value for money,5.0,2022-03-08 08:12:28.640592
