ASIN,YEAR,MONTH,DAY,STAR_5,STAR_4,STAR_3,STAR_2,STAR_1,STAR_AVG
B088B6372Z,2022,1,24,43,14,16,8,19,3.5
B086ML686Q,2022,1,24,64,18,8,3,7,4.3
B07VXNH138,2022,1,24,62,19,10,4,6,4.3
B08QYY3JBZ,2022,1,24,55,16,11,7,11,4
B08DNLHGWR,2022,1,24,72,13,5,3,7,4.4
B08QCBPJF2,2022,1,24,61,16,7,4,12,4.1
B08LTWG5LG,2022,1,24,60,18,10,4,8,4.2
B09KTCTK7F,2022,1,24,61,11,4,9,16,3.9
B07M8P8Q2Y,2022,1,24,46,16,10,6,21,3.6
B07SZNL2WT,2022,1,24,64,19,6,4,7,4.3
B09H6D3CS5,2022,1,24,79,15,6,0,0,4.7
B07ZT78BYP,2022,1,24,74,12,5,3,5,4.5
B08L9C1XC3,2022,1,24,74,11,5,4,6,4.4
B08H5MHJ2K,2022,1,24,60,17,9,6,9,4.1
B09FFCXK6R,2022,1,24,73,10,6,5,7,4.4
B09DCTN5ZS,2022,1,24,84,7,0,0,8,4.6
B09CDL23RD,2022,1,24,61,16,5,9,9,4.1
B08B11L5QL,2022,1,24,42,24,18,17,0,3.9
B09B9VKLJM,2022,1,24,42,18,0,20,20,3.4
B084TBF5YM,2022,1,24,39,18,10,9,24,3.4
B07FCSMJZB,2022,1,24,68,11,3,8,11,4.2
B09DG8BL6R,2022,1,24,60,18,9,7,7,4.2
B091PRCJ5Y,2022,1,24,63,14,9,3,11,4.2
B0742J69SQ,2022,1,24,72,14,5,2,7,4.4
B09BQMTY49,2022,1,24,58,21,5,2,13,4.1
B08D99BF63,2022,1,24,71,13,7,3,7,4.4
B07RLTXMWS,2022,1,24,56,11,7,4,21,3.8
B09BQMTY49,2022,1,24,58,21,5,2,13,4.1
B09H71LDRK,2022,1,24,50,17,6,13,13,3.8
B09NJKVQSQ,2022,1,24,0,0,0,0,0,0
B0919C2VMW,2022,1,24,62,14,5,4,14,4.1
B07QDYZM75,2022,1,24,62,15,9,3,11,4.1
B09GFPXR3H,2022,1,24,62,19,9,0,10,4.2
B08CXWDBTY,2022,1,24,70,14,6,3,7,4.4
B08DRLY2R1,2022,1,24,66,17,7,3,7,4.3
B091XVDTP4,2022,1,24,45,0,27,29,0,3.6
B0931YZ82P,2022,1,24,69,15,6,3,7,4.4
B09GTW3SHX,2022,1,24,58,9,20,0,13,4
B09NPMXSQ5,2022,1,24,76,11,6,1,5,4.5
B09HKQR7J1,2022,1,24,89,5,0,0,6,4.7
B08CXWDBTY,2022,1,24,70,14,6,3,7,4.4
B099WP97RW,2022,1,24,63,18,3,6,10,4.2
B07WS1NHFP,2022,1,24,52,15,14,9,9,3.9
B077B25H9K,2022,1,24,54,22,14,5,5,4.2
B09GFT3D9Q,2022,1,24,61,13,16,10,0,4.2
B07PSDXMNV,2022,1,24,64,15,8,3,10,4.2
B07NFFX7BQ,2022,1,24,65,14,5,5,11,4.2
B09CYT2KPX,2022,1,24,68,10,10,3,8,4.3
B09JMP3TR1,2022,1,24,68,16,16,0,0,4.5
B09LLYHZJQ,2022,1,24,83,0,0,17,0,4.5
B09GFTH2NF,2022,1,24,55,25,8,7,5,4.2
B08QCM7FL1,2022,1,24,61,16,7,4,12,4.1
B07XB78LTH,2022,1,24,57,22,10,3,8,4.2
B09CPNZ7ST,2022,1,24,47,0,18,0,34,3.3
B07ZPGSKLS,2022,1,24,71,13,5,3,8,4.4
B083SLMBZM,2022,1,24,61,18,10,4,8,4.2
B09FSHPD5S,2022,1,24,0,100,0,0,0,4
B07QSHWNBF,2022,1,24,58,18,10,5,9,4.1
B093WV9C46,2022,1,24,54,23,8,5,9,4.1
B098WVKF19,2022,1,24,73,14,5,3,5,4.5
B09B4Q4DP9,2022,1,24,49,17,23,4,7,4
B08DM16FC4,2022,1,24,65,16,4,3,13,4.2
B09B8YYXFY,2022,1,24,43,23,13,4,17,3.7
B07FQM3V3J,2022,1,24,71,15,6,3,6,4.4
B09B9VKLJM,2022,1,24,42,18,0,20,20,3.4
B08LZJ8GMH,2022,1,24,66,17,7,4,6,4.3
B077W23BGS,2022,1,24,62,13,8,5,12,4.1
B07ZF9FK6W,2022,1,24,72,13,6,3,5,4.4
B09G2SXJBX,2022,1,24,63,12,8,12,4,4.2
B09FF9CM1F,2022,1,24,46,41,0,0,12,4.1
B08L9F7HNJ,2022,1,24,76,13,5,2,5,4.5
B09G6J5PQD,2022,1,24,0,0,0,0,0,0
B09N3RS6N4,2022,1,24,100,0,0,0,0,5
B09BL2P1PM,2022,1,24,45,16,9,6,24,3.5
B09C5MLDMS,2022,1,24,70,20,3,3,5,4.5
B09DY8Y8KS,2022,1,24,73,12,2,3,9,4.4
B07V5QFLZJ,2022,1,24,54,18,15,0,13,4
B099NKZMNM,2022,1,24,62,14,6,6,11,4.1
B09D3GN2P1,2022,1,24,74,12,9,0,4,4.5
B00QAZFR2A,2022,1,24,68,14,9,5,5,4.4
B07SRQH4R7,2022,1,24,75,14,4,2,5,4.5
B09C5MLDMS,2022,1,24,70,20,3,3,5,4.5
B098T1MP11,2022,1,24,56,30,0,14,0,4.3
B07NJQ89D5,2022,1,25,70,16,8,2,4,4.5
B000MD65FO,2022,1,25,84,10,3,1,2,4.7
B091DB16R7,2022,1,25,80,8,5,3,4,4.6
B09H3RK75S,2022,1,25,82,18,0,0,0,4.8
B008J2GP9G,2022,1,25,78,12,5,2,3,4.6
B00FH692PQ,2022,1,25,64,18,9,3,5,4.3
B000TGC8D2,2022,1,25,72,15,7,3,3,4.5
B01N97PCBH,2022,1,25,74,15,7,2,2,4.6
B002KG28PW,2022,1,25,81,11,4,1,2,4.7
B00943D1JQ,2022,1,25,87,7,2,1,3,4.8
B07N3BN1KS,2022,1,25,74,12,7,3,4,4.5
B000MD65FO,2022,1,25,84,10,3,1,2,4.7
B08BTNS4K8,2022,1,25,82,12,4,1,1,4.7
B07T2L6JR1,2022,1,25,76,12,6,2,3,4.6
B000W5K1E8,2022,1,25,83,10,4,2,2,4.7
B07VW5GMLD,2022,1,25,70,14,8,4,5,4.4
B07CJMJS3L,2022,1,25,78,10,8,1,2,4.6
B00C5AHTVQ,2022,1,25,83,9,4,1,2,4.7
B07M6HP787,2022,1,25,74,14,6,2,3,4.5
B01DZSM0HY,2022,1,25,80,7,3,1,8,4.5
B00ILBUEVK,2022,1,25,85,9,3,1,2,4.8
B078H4HXSM,2022,1,25,83,8,5,2,2,4.7
B0842YG95G,2022,1,25,78,13,5,2,2,4.6
B082G1PXB3,2022,1,25,75,12,7,3,3,4.5
B017GGC9BI,2022,1,25,73,13,8,3,3,4.5
B00PKV38IU,2022,1,25,87,8,2,1,1,4.8
B08T47QVNR,2022,1,25,87,7,3,1,2,4.8
B086S4Q7JH,2022,1,25,83,10,4,1,2,4.7
B082YGK39W,2022,1,25,75,11,7,2,4,4.5
B0784P7P16,2022,1,25,72,12,8,3,4,4.5
B07NQ69L7P,2022,1,25,80,12,5,2,2,4.7
B00OO0J9UY,2022,1,25,78,13,5,2,2,4.6
B0009I4MKW,2022,1,25,80,11,4,2,3,4.6
B079RJ4Y7B,2022,1,25,74,13,6,3,4,4.5
B074VLGVJ3,2022,1,25,80,12,5,1,2,4.7
B07K4S4J66,2022,1,25,66,15,9,4,6,4.3
B001E96P28,2022,1,25,77,13,7,1,1,4.6
B07D37PQGL,2022,1,25,85,8,3,1,2,4.7
B0087PWY86,2022,1,25,80,13,4,1,1,4.7
B0007CXXYG,2022,1,25,82,10,4,1,2,4.7
B01MDTVV6T,2022,1,25,73,15,7,2,3,4.5
B08LHXJTDW,2022,1,25,86,8,3,1,2,4.8
B07F38LXDM,2022,1,25,88,9,2,0,1,4.8
B00C5AHTVQ,2022,1,25,83,9,4,1,2,4.7
B01LZG17UO,2022,1,25,83,11,4,1,1,4.7
B094KVYZSC,2022,1,25,65,16,7,7,5,4.3
B004W498AS,2022,1,25,67,16,9,3,4,4.4
B01M1NFFUV,2022,1,25,78,9,7,2,4,4.6
B0891843GC,2022,1,25,86,8,3,1,2,4.7
B007Y06Z4O,2022,1,25,73,13,7,3,5,4.5
B01M2DNKV7,2022,1,25,83,11,4,1,1,4.7
B08BTKBVWT,2022,1,25,75,13,6,2,3,4.5
B0007X749U,2022,1,25,84,9,4,1,2,4.7
B01INE0KAY,2022,1,25,83,11,4,1,1,4.7
B07F39WRKX,2022,1,25,84,11,3,1,1,4.8
B07HMVMTN6,2022,1,25,67,17,9,3,3,4.4
B07HRNLW6V,2022,1,25,58,14,12,6,10,4
B005NOPU2G,2022,1,25,84,10,3,1,2,4.7
B07GQM62WM,2022,1,25,55,18,12,5,10,4
B0038TXGL0,2022,1,25,76,13,5,2,3,4.6
B001EO5WYU,2022,1,25,73,13,7,3,4,4.5
B01LFQYXBO,2022,1,25,77,13,6,2,2,4.6
B08BTKBVWT,2022,1,25,75,13,6,2,3,4.5
B08P5Y3C6X,2022,1,25,63,15,12,5,5,4.3
B001P1ZEJK,2022,1,25,78,15,4,2,1,4.7
B00LPLQIKO,2022,1,25,74,15,6,1,5,4.5
B002WTC3AW,2022,1,25,82,11,4,1,2,4.7
B00JWSNNRI,2022,1,25,84,8,4,1,3,4.7
B07F39WZQP,2022,1,25,84,11,3,1,1,4.8
B08RG6WLK3,2022,1,25,100,0,0,0,0,5
B087QZXBLH,2022,1,25,83,8,4,2,4,4.7
B079TH68RF,2022,1,25,77,12,6,2,2,4.6
B08RG1LQGL,2022,1,25,100,0,0,0,0,5
B0098QPV3I,2022,1,25,81,9,4,2,4,4.6
B000F4EMP0,2022,1,25,84,9,3,1,2,4.7
B008Q8XKL4,2022,1,25,79,12,5,1,2,4.7
B08P5Y1TVK,2022,1,25,62,15,14,4,6,4.2
B07SBGST4Q,2022,1,25,81,11,3,2,3,4.7
B08SSCH7YR,2022,1,25,73,15,7,2,3,4.5
B072MGQVG4,2022,1,25,77,14,6,1,2,4.6
B08918B4NQ,2022,1,25,70,13,8,3,6,4.4
B0899JDQLB,2022,1,25,78,10,4,4,4,4.5
B01N1KSKHG,2022,1,25,86,9,3,0,1,4.8
B0009I4MKW,2022,1,25,80,11,4,2,3,4.6
B001E96OUQ,2022,1,25,85,9,2,2,2,4.7
B00TBJSRLA,2022,1,25,81,12,5,1,1,4.7
B076S6KMY9,2022,1,25,73,15,7,2,3,4.5
B078K4PKKR,2022,1,25,72,14,7,3,4,4.5
B00IK1CJZU,2022,1,25,85,9,3,1,2,4.8
B07H3CZHJ5,2022,1,25,81,9,4,2,3,4.6
B01INE0P6I,2022,1,25,80,13,4,1,1,4.7
B09LRLLFMX,2022,1,25,100,0,0,0,0,5
B07BNQVWJW,2022,1,25,83,9,4,1,2,4.7
B07NQCBRL1,2022,1,25,72,14,8,2,4,4.5
B07F38N6H6,2022,1,25,83,12,3,1,1,4.8
B077X5F5T9,2022,1,25,70,14,4,5,7,4.4
B00FA3QLUA,2022,1,25,74,12,7,3,5,4.5
B008OL3UYK,2022,1,25,65,15,9,4,7,4.3
B0007CXY5E,2022,1,25,84,10,3,1,2,4.7
B094KT28DV,2022,1,25,66,15,9,3,7,4.3
B07CJ61W74,2022,1,25,84,8,5,2,2,4.7
B01M36CJSJ,2022,1,25,82,12,4,1,2,4.7
B008OL3WZC,2022,1,25,66,14,9,5,7,4.3
B0829QRGPF,2022,1,25,74,15,6,2,3,4.6
B06Y2DT2GJ,2022,1,25,74,14,6,2,3,4.5
B07NFSPQ2H,2022,1,25,88,9,2,0,1,4.8
B0011DP24Y,2022,1,25,65,13,9,4,8,4.2
B08SYKRMLY,2022,1,25,75,10,7,4,5,4.5
B00WDR9SZQ,2022,1,25,75,12,6,3,4,4.5
B019SDPN5G,2022,1,25,78,12,6,2,3,4.6
B01H6OXQFS,2022,1,25,82,12,5,1,1,4.7
B00QCW31QU,2022,1,25,75,12,6,3,5,4.5
B088P7K3GN,2022,1,25,84,8,8,0,0,4.8
B000BIUGUU,2022,1,25,77,10,7,2,4,4.5
B01CSKTVPO,2022,1,25,80,14,4,1,1,4.7
B00AINMFAC,2022,1,25,76,14,7,2,2,4.6
B07XGTMQLF,2022,1,25,82,8,4,1,5,4.6
B00ZPQ129C,2022,1,25,82,8,4,2,5,4.6
B08NVK6NS6,2022,1,25,73,13,8,2,5,4.5
B0067YU4KO,2022,1,25,76,12,7,2,3,4.6
B08SSCPPD8,2022,1,25,59,17,11,4,8,4.2
B08D4DCB4G,2022,1,25,80,9,5,2,4,4.6
B08T7MS7RJ,2022,1,25,73,15,7,2,3,4.5
B094F7D4HS,2022,1,25,82,9,4,1,3,4.7
B08SYKRMLY,2022,1,25,75,10,7,4,5,4.5
B07B64P5FX,2022,1,25,81,11,4,1,3,4.7
B00WDR9SZQ,2022,1,25,75,12,6,3,4,4.5
B019SDPN5G,2022,1,25,78,12,6,2,3,4.6
B01H6OXQFS,2022,1,25,82,12,5,1,1,4.7
B00QCW31QU,2022,1,25,75,12,6,3,5,4.5
B088P7K3GN,2022,1,25,84,8,8,0,0,4.8
B08KSMQ4BK,2022,1,25,71,15,7,4,3,4.5
B000BIUGUU,2022,1,25,77,10,7,2,4,4.5
B01CSKTVPO,2022,1,25,80,14,4,1,1,4.7
B00AINMFAC,2022,1,25,76,14,7,2,2,4.6
B007MFITC2,2022,1,25,73,7,11,3,5,4.4
B00FH692PQ,2022,1,25,64,18,9,3,5,4.3
B08SSRQW2V,2022,1,25,83,9,4,1,2,4.7
B08SSCPQF7,2022,1,25,73,11,7,3,6,4.4
B07XGTMQLF,2022,1,25,82,8,4,1,5,4.6
B00ZPQ129C,2022,1,25,82,8,4,2,5,4.6
B07PDNSPD6,2022,1,25,72,14,8,3,4,4.5
B01868BEAW,2022,1,25,65,11,9,5,10,4.2
B00KVT477M,2022,1,25,91,5,2,2,1,4.8
B01MFGP4ET,2022,1,25,82,11,4,1,1,4.7
B0857LTYZ2,2022,1,25,84,11,3,1,1,4.8
B00L00E2NU,2022,1,25,84,10,4,1,1,4.7
B00MBOLWVE,2022,1,25,74,11,7,3,5,4.5
B0753Q75KZ,2022,1,25,77,12,6,2,3,4.6
B08BTMWBNS,2022,1,25,86,10,2,0,2,4.8
B078K4YMXR,2022,1,25,74,12,6,4,5,4.5
B0891BG2PY,2022,1,25,83,8,4,2,4,4.7
B005NOPU2G,2022,1,25,84,10,3,1,2,4.7
B08SSCH7YS,2022,1,25,80,11,4,2,3,4.6
B00C5AHTAC,2022,1,25,73,13,7,3,4,4.5
B00DQSKQXE,2022,1,25,71,13,7,4,5,4.4
B07HMJTH7G,2022,1,25,74,15,7,3,2,4.5
B00BGVM95Q,2022,1,25,78,13,4,2,2,4.6
B00C7QH98Q,2022,1,25,86,8,3,1,2,4.8
B000RK9XLA,2022,1,25,77,14,5,1,3,4.6
B002LMBLTY,2022,1,25,75,14,6,2,3,4.6
B079RJ4Y7B,2022,1,25,74,13,6,3,4,4.5
B0743CZWCP,2022,1,25,69,12,9,4,7,4.3
B077RWDFM5,2022,1,25,71,14,8,4,4,4.5
B002WTC3C0,2022,1,25,82,10,4,1,3,4.7
B01ACFFY6C,2022,1,25,82,10,4,1,2,4.7
B002R59I1S,2022,1,25,72,14,5,3,6,4.4
B09H3RK75S,2022,1,25,82,18,0,0,0,4.8
B00ALV8EL0,2022,1,25,74,13,7,3,4,4.5
B01M7R4XW0,2022,1,25,87,9,2,1,1,4.8
B0052P1B7O,2022,1,25,75,13,6,2,4,4.5
B01KSC5XA6,2022,1,25,69,11,8,4,8,4.3
B07NJQ89D5,2022,1,25,70,16,8,2,4,4.5
B00I1OTTJK,2022,1,25,78,11,6,2,3,4.6
B08KQKQ8NB,2022,1,25,67,15,7,5,5,4.3
B084LJ5XJ3,2022,1,25,81,12,4,1,2,4.7
B004H0UGUS,2022,1,25,72,11,8,3,6,4.4
B00U1JHWR4,2022,1,25,79,9,6,3,4,4.6
B08WSC8WDR,2022,1,25,82,11,4,1,2,4.7
B08P5Y9KQG,2022,1,25,67,17,7,4,4,4.4
B00UK4VBC2,2022,1,25,80,11,4,2,3,4.6
B01AP9F7WQ,2022,1,25,75,13,6,2,3,4.5
B08SSFFH6N,2022,1,25,75,13,6,2,3,4.5
B08SSCP46J,2022,1,25,79,10,5,2,3,4.6
B01IA9DPB8,2022,1,25,90,7,2,1,0,4.9
B08M4GXGFJ,2022,1,25,66,16,9,4,4,4.4
B08SSCH7YR,2022,1,25,73,15,7,2,3,4.5
B0048F5ATO,2022,1,25,76,12,6,2,3,4.6
B08RG15SLJ,2022,1,25,58,9,11,5,17,3.9
B0792Q3ZH2,2022,1,25,78,14,4,1,2,4.7
B07571LXYD,2022,1,25,75,13,6,2,3,4.6
B07SBGP7KG,2022,1,25,79,10,6,2,2,4.6
B07BY7VJVP,2022,1,25,60,13,15,6,6,4.2
B00EHD9872,2022,1,25,81,10,4,2,2,4.7
B07L8NSBXC,2022,1,25,82,12,4,1,0,4.8
B014AP7TZE,2022,1,25,77,10,6,3,4,4.5
B000NW84UI,2022,1,25,80,13,5,1,2,4.7
B094F4PT6F,2022,1,25,80,11,5,2,3,4.6
B08P5YT5TC,2022,1,25,65,13,9,9,2,4.3
B00OKME7S0,2022,1,25,80,11,5,1,2,4.7
B08LR3HN72,2022,1,25,76,15,5,2,3,4.6
B09BZNY3RH,2022,1,25,83,9,3,1,3,4.7
B016NEOL8I,2022,1,25,60,16,11,6,7,4.1
B01M4IUJV0,2022,1,25,67,18,10,3,3,4.4
B08BTG8NQC,2022,1,25,76,15,5,1,3,4.6
B07NVQVZL4,2022,1,25,82,13,3,1,2,4.7
B00ADRGWNE,2022,1,25,75,14,6,2,3,4.5
B08LHX596H,2022,1,25,75,16,5,2,2,4.6
B07XFW5GKH,2022,1,25,84,7,4,2,3,4.7
B075CYCPX4,2022,1,25,75,15,6,2,3,4.6
B0857LKWKY,2022,1,25,82,11,5,1,2,4.7
B01LYU99RO,2022,1,25,79,9,6,1,5,4.6
B019HCFWIG,2022,1,25,68,12,9,4,7,4.3
B09LRLCRC9,2022,1,25,0,50,50,0,0,3.5
B0861HCQLQ,2022,1,25,77,11,7,2,2,4.6
B0752FXRQJ,2022,1,25,73,14,7,3,3,4.5
B01LYSM4FZ,2022,1,25,83,11,4,1,1,4.7
B009ZBMVHU,2022,1,25,72,14,7,3,4,4.5
B08LY62L11,2022,1,25,70,14,9,4,3,4.5
B093CRB878,2022,1,25,72,8,0,8,12,4.2
B000YDYXBK,2022,1,25,73,16,5,3,3,4.5
B07L6SWWRV,2022,1,25,84,9,3,2,3,4.7
B082YG7FXK,2022,1,25,69,16,8,3,3,4.4
B08W8Q7NBS,2022,1,25,63,22,5,3,8,4.3
B000VHCGMM,2022,1,25,85,6,4,1,4,4.7
B07Z25YP4C,2022,1,25,48,18,7,9,18,3.7
B07RJBKPH1,2022,1,25,81,10,4,2,3,4.6
B00X1ME00U,2022,1,25,78,12,6,2,2,4.6
B078T2GMSF,2022,1,25,78,13,3,3,4,4.6
B012P630DA,2022,1,25,72,14,6,2,5,4.5
B01MR7DHBA,2022,1,25,68,15,9,4,5,4.4
B07XB2Q542,2022,1,25,70,15,8,3,4,4.4
B003USK3BA,2022,1,25,74,15,7,2,2,4.6
B0861HX1HL,2022,1,25,75,11,5,3,6,4.5
B014HAJ9F0,2022,1,25,65,15,10,5,6,4.3
B00LSV7ZQ2,2022,1,25,69,14,7,4,6,4.4
B086CP746H,2022,1,25,73,12,7,3,5,4.5
B01DCCC84S,2022,1,25,71,16,8,2,4,4.5
B000W5K1E8,2022,1,25,83,10,4,2,2,4.7
B00ALV8EL0,2022,1,25,74,13,7,3,4,4.5
B094F914T6,2022,1,25,82,10,4,1,3,4.7
B00BVO916I,2022,1,25,77,13,5,3,2,4.6
B07L63W7R1,2022,1,25,75,15,3,2,5,4.5
B0042X83UA,2022,1,25,85,9,3,1,2,4.7
B006XMHPF2,2022,1,25,73,12,7,3,4,4.5
B08544HR6S,2022,1,25,75,10,6,2,7,4.4
B077XC65Y2,2022,1,25,69,13,8,3,7,4.3
B00SD8JO26,2022,1,25,81,12,4,1,1,4.7
B00IPJW62I,2022,1,25,73,12,5,2,8,4.4
B084BW599K,2022,1,25,74,10,7,2,7,4.4
B071WWK11X,2022,1,25,68,14,10,4,5,4.4
B01BVV6CVM,2022,1,25,81,12,4,1,2,4.7
B084GD8L5Z,2022,1,25,67,17,10,2,4,4.4
B00BSG0S5W,2022,1,25,80,8,6,2,4,4.6
B08LY96NQZ,2022,1,25,66,16,9,3,5,4.3
B08NZS39ZM,2022,1,25,70,19,8,1,2,4.5
B005DUA4US,2022,1,25,80,13,5,1,2,4.7
B089256TRC,2022,1,25,79,12,4,2,2,4.7
B07RD44V6Z,2022,1,25,79,11,4,2,4,4.6
B076JK8PXX,2022,1,25,79,13,5,2,1,4.7
B07GSVH82J,2022,1,25,62,13,12,6,8,4.2
B07CJMJS3L,2022,1,25,78,10,8,1,2,4.6
B07XPKYF2B,2022,1,25,78,13,5,2,3,4.6
B002V7T8BC,2022,1,25,68,13,8,3,8,4.3
B01LKZ0Q20,2022,1,25,76,13,5,2,4,4.5
B00HVKAYL2,2022,1,25,71,15,8,2,3,4.5
B00KJS9TTQ,2022,1,25,60,9,9,4,19,3.9
B01FQ4BAY4,2022,1,25,80,10,4,2,3,4.6
B08776SLJ3,2022,1,25,71,16,7,2,4,4.5
B07GQ5S5WX,2022,1,25,77,11,7,2,3,4.6
B000RYYI7K,2022,1,25,78,13,5,2,2,4.6
B08GLK9QFK,2022,1,25,80,10,5,2,3,4.6
B097YJZLPR,2022,1,25,65,17,10,4,5,4.3
B001I80NO6,2022,1,25,78,13,5,1,2,4.6
B07G2JYLTS,2022,1,25,71,12,7,5,6,4.4
B01DFK47EQ,2022,1,25,77,12,6,2,4,4.6
B00N6T8UVS,2022,1,25,80,11,6,1,2,4.7
B07RD44V6Z,2022,1,25,79,11,4,2,4,4.6
B0942CPCR1,2022,1,25,63,19,11,4,4,4.3
B082YG62JM,2022,1,25,76,12,7,2,3,4.5
B09424YQJR,2022,1,25,69,14,9,4,3,4.4
B01KNWRJY4,2022,1,25,81,9,4,2,4,4.6
B00ZFNU71Y,2022,1,25,71,14,6,3,6,4.4
B00UOLCK4E,2022,1,25,77,13,6,2,2,4.6
B08J115RZL,2022,1,25,80,12,4,1,2,4.7
B07MFFDK7Z,2022,1,25,80,10,4,2,5,4.6
B07DXJY5S4,2022,1,25,81,11,5,1,2,4.7
B000EGIFBQ,2022,1,25,81,12,4,1,2,4.7
B00IYDZVEK,2022,1,25,60,32,8,0,0,4.5
B07XC2ZR86,2022,1,25,65,16,11,4,4,4.3
B00UB6DSXO,2022,1,25,75,13,7,1,4,4.6
B084RMKLYT,2022,1,25,75,14,7,2,2,4.6
B00UTUTURK,2022,1,25,76,11,5,4,4,4.5
B009D0XY5Q,2022,1,25,69,14,10,3,4,4.4
B08KFR8Q3P,2022,1,25,76,12,10,1,2,4.6
B09KT1DXWS,2022,1,25,58,17,0,0,24,3.9
B0876WXL5R,2022,1,25,75,12,6,3,4,4.5
B01MTJ7FGJ,2022,1,25,74,14,7,3,4,4.5
B08NXTW7QP,2022,1,25,75,17,0,0,8,4.5
B083Q1VCCX,2022,1,25,79,9,7,3,2,4.6
B07NJNZYQT,2022,1,25,74,15,7,2,2,4.6
B08PFGZBZ7,2022,1,25,88,8,2,1,1,4.8
B003ZC403S,2022,1,25,81,12,5,1,2,4.7
B09L1NYCZL,2022,1,25,54,27,15,0,3,4.3
B07CTSS14R,2022,1,25,83,10,4,1,1,4.7
B07FK8YR27,2022,1,25,84,10,4,1,1,4.7
B01IMEJV5U,2022,1,25,79,12,5,1,2,4.7
B077TWXCQV,2022,1,25,74,15,7,2,2,4.6
B07PBTB187,2022,1,25,84,10,3,1,2,4.7
B07VCVDRKG,2022,1,25,88,7,3,1,2,4.8
B07YYYSHVB,2022,1,25,77,13,6,1,2,4.6
B000ODNSR0,2022,1,25,84,11,3,1,1,4.8
B07SX2QKL7,2022,1,25,84,10,3,1,2,4.7
B01IMDR5Y0,2022,1,25,79,12,5,2,2,4.6
B08PFGZBZ7,2022,1,25,88,8,2,1,1,4.8
B07HHHMJ6V,2022,1,25,69,15,9,3,4,4.4
B07J5JNT1P,2022,1,25,71,15,8,3,4,4.5
B07MKS1C8B,2022,1,25,72,15,7,3,3,4.5
B07SX2QKL7,2022,1,25,84,10,3,1,2,4.7
B00BQYF21G,2022,1,25,82,11,4,1,1,4.7
B00BAVLSHM,2022,1,25,93,5,1,1,1,4.9
B00CX1XAAG,2022,1,25,88,8,2,0,1,4.8
B017610BG8,2022,1,25,71,15,8,3,3,4.5
B00MEDOY2G,2022,1,25,87,9,3,1,1,4.8
B00SK71SAG,2022,1,25,87,9,2,1,1,4.8
B082QB23YG,2022,1,25,75,13,7,2,3,4.5
B0011DJICG,2022,1,25,68,15,9,3,5,4.4
B001FB5TLI,2022,1,25,86,9,2,2,1,4.8
B08BTK4L8J,2022,1,25,80,13,3,2,2,4.7
B075X2KL5C,2022,1,25,83,11,4,1,2,4.7
B003ZYKUYY,2022,1,25,81,12,5,1,1,4.7
B08BJVHYSC,2022,1,25,84,9,4,1,2,4.7
B0037QGE9A,2022,1,25,75,9,5,2,8,4.4
B07FYK23Y4,2022,1,25,87,9,3,1,1,4.8
B00R1P82UW,2022,1,25,71,16,8,2,3,4.5
B07DJ7G4DT,2022,1,25,73,16,7,2,3,4.5
B01MRR6Y9H,2022,1,25,77,12,7,2,2,4.6
B00NNOWEXG,2022,1,25,74,12,6,3,5,4.5
B077YDZ75C,2022,1,25,71,13,8,3,5,4.4
B07MDCQ3NZ,2022,1,25,88,9,2,0,1,4.8
B00JF2JVYA,2022,1,25,86,10,2,0,1,4.8
B0846G318P,2022,1,25,89,8,2,0,1,4.8
B09BZYTRRV,2022,1,25,79,14,4,2,2,4.7
B00LCXS80S,2022,1,25,70,16,9,3,3,4.5
B004G853L8,2022,1,25,74,13,7,3,4,4.5
B089C6D8W8,2022,1,25,78,14,6,1,1,4.7
B003B6JDZS,2022,1,25,76,12,6,2,4,4.5
B0831KDC5K,2022,1,25,78,12,6,2,2,4.6
B00P7PHTBG,2022,1,25,84,9,2,1,3,4.7
B08DJXH77Z,2022,1,25,84,10,2,1,2,4.7
B07227L8DF,2022,1,25,84,8,3,1,3,4.7
B014UUZ1FE,2022,1,25,81,12,4,1,2,4.7
B00EX9L33C,2022,1,25,89,7,3,1,1,4.8
B003USJXAM,2022,1,25,84,10,3,1,1,4.8
B000UXPBJM,2022,1,25,80,6,8,2,4,4.5
B000ORSY3Y,2022,1,25,72,13,9,4,3,4.5
B00OQ1ZKO0,2022,1,25,77,15,5,1,1,4.7
B0011DN13I,2022,1,25,64,15,10,5,7,4.2
B07TRTR3QK,2022,1,25,69,18,8,3,2,4.5
B07NSR1CSP,2022,1,25,76,9,8,3,4,4.5
B08PFGLHP6,2022,1,25,88,8,2,1,1,4.8
B077YDZ75C,2022,1,25,71,13,8,3,5,4.4
B09LVWJH3X,2022,1,25,54,27,15,0,3,4.3
B07M9Z554Q,2022,1,25,72,15,7,3,3,4.5
B088XPFXNX,2022,1,25,72,15,8,2,3,4.5
B07NJNZYQT,2022,1,25,74,15,7,2,2,4.6
B002TSA948,2022,1,25,83,10,3,1,2,4.7
B09JB3TKKB,2022,1,25,86,7,0,0,7,4.7
B087Z5QTHR,2022,1,25,100,0,0,0,0,5
B01KCJCV5U,2022,1,25,89,6,4,0,1,4.8
B01329XE2Q,2022,1,25,78,14,5,1,2,4.7
B079SN9H8F,2022,1,25,80,9,4,2,5,4.6
B000VA7KIE,2022,1,25,83,8,5,2,3,4.7
B082QBM463,2022,1,25,80,12,5,2,2,4.7
