ASIN,YEAR,MONTH,DAY,ORDER_FEATURE,DESCRIBE_FEATURE,STAR_FEATURE,TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07P547Z3F,2022,3,8,4,Moisturizing,3.6,31:05.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07P547Z3F,2022,3,8,5,Softness,3.6,31:05.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0007CXY5E,2022,3,8,1,Scent,4.4,31:13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0007CXY5E,2022,3,8,2,Value for money,4.4,31:13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0007CXY5E,2022,3,8,3,Light weight,4.3,31:13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00JWSNNRI,2022,3,8,1,Scent,4.2,31:21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00JWSNNRI,2022,3,8,2,Value for money,3.9,31:21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B086CS8YXB,2022,3,8,1,Value for money,4.5,31:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B086CS8YXB,2022,3,8,2,Scent,4.4,31:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B086CS8YXB,2022,3,8,3,Moisturizing,4.4,31:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0009KN8UA,2022,3,8,1,Value for money,4.3,31:35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0009KN8UA,2022,3,8,2,Longevity,4.2,31:35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0009KN8UA,2022,3,8,3,Scent,3.2,31:35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07HMJTH7G,2022,3,8,1,Softness,4.7,31:50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07HMJTH7G,2022,3,8,2,Moisturizing,4.4,31:50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07HMJTH7G,2022,3,8,3,Value for money,4.3,31:50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07HMJTH7G,2022,3,8,4,Scent,4.3,31:50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0099EHM86,2022,3,8,1,For deep cleaning,4.5,31:57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0099EHM86,2022,3,8,2,Scent,4.5,31:57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0099EHM86,2022,3,8,3,Softness,4.4,31:57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0099EHM86,2022,3,8,4,Moisturizing,4.4,31:57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RJ4Y7B,2022,3,8,1,Value for money,4.3,32:12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RJ4Y7B,2022,3,8,2,Moisturizing,4.1,32:12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RJ4Y7B,2022,3,8,3,Softness,4,32:12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RJ4Y7B,2022,3,8,4,Scent,4,32:12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RJ4Y7B,2022,3,8,5,Sheerness,3.8,32:12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08S3P84PD,2022,3,8,1,Scent,4.2,32:20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08S3P84PD,2022,3,8,2,Moisturizing,4.2,32:20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08S3P84PD,2022,3,8,3,Value for money,4.1,32:20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07KZTBMCG,2022,3,8,1,Scent,4.5,32:27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07KZTBMCG,2022,3,8,2,Moisturizing,4.3,32:27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07KZTBMCG,2022,3,8,3,Softness,4.3,32:27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07KZTBMCG,2022,3,8,4,Volume control,4.1,32:27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07KZTBMCG,2022,3,8,5,Value for money,4.1,32:27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07KZTBMCG,2022,3,8,6,Sheerness,3.9,32:27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001W2K51O,2022,3,8,1,For traveling,4.4,32:34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001W2K51O,2022,3,8,2,Value for money,4.2,32:34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001W2K51O,2022,3,8,3,Scent,3.8,32:34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001W2K51O,2022,3,8,4,Softness,3.5,32:34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001W2K51O,2022,3,8,5,Volume control,3.5,32:34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001W2K51O,2022,3,8,6,Moisturizing,3.4,32:34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07D45BLS5,2022,3,8,1,Moisturizing,4.3,32:42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07D45BLS5,2022,3,8,2,Volume control,4.2,32:42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07D45BLS5,2022,3,8,3,Value for money,3.8,32:42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001D0BJNI,2022,3,8,1,Moisturizing,4.4,32:49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001D0BJNI,2022,3,8,2,Softness,4.3,32:49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001D0BJNI,2022,3,8,3,Scent,4.3,32:49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001D0BJNI,2022,3,8,4,Value for money,3.9,32:49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07Q3GRC5R,2022,3,8,1,Softness,4.5,32:58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07Q3GRC5R,2022,3,8,2,Scent,4.5,32:58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07Q3GRC5R,2022,3,8,3,Value for money,4.4,32:58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07Q3GRC5R,2022,3,8,4,Moisturizing,4.2,32:58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0009OMNKM,2022,3,8,1,Value for money,4.2,33:05.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0009OMNKM,2022,3,8,2,Light weight,4.1,33:05.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B088ZZYMK2,2022,3,8,1,Softness,4.4,33:13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B088ZZYMK2,2022,3,8,2,Moisturizing,4.3,33:13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B088ZZYMK2,2022,3,8,3,Scent,4.2,33:13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B088ZZYMK2,2022,3,8,4,Sheerness,4.1,33:13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B088ZZYMK2,2022,3,8,5,Value for money,3.6,33:13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B088ZZYMK2,2022,3,8,6,Volume control,3.3,33:13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00L00E2NU,2022,3,8,1,Scent,4.6,33:20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00L00E2NU,2022,3,8,2,Value for money,4.3,33:20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00L00E2NU,2022,3,8,3,Moisturizing,4.1,33:20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B005DRXW9G,2022,3,8,1,Scent,4.2,33:27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B005DRXW9G,2022,3,8,2,Volume control,4,33:27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B005DRXW9G,2022,3,8,3,Moisturizing,3.9,33:27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0011DP24Y,2022,3,8,1,Scent,3.8,33:35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0011DP24Y,2022,3,8,2,Value for money,3.7,33:35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0011DP24Y,2022,3,8,3,Moisturizing,3.1,33:35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01M0OX5NU,2022,3,8,1,Value for money,4.5,33:43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01M0OX5NU,2022,3,8,2,Scent,4.3,33:43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01M0OX5NU,2022,3,8,3,Drying power,4.2,33:43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01M0OX5NU,2022,3,8,4,Volume control,4.1,33:43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01M0OX5NU,2022,3,8,5,Moisturizing,4,33:43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01M0OX5NU,2022,3,8,6,Sheerness,3.8,33:43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00ZPQ129C,2022,3,8,1,Softness,4.4,33:50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00ZPQ129C,2022,3,8,2,Scent,4.1,33:50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00ZPQ129C,2022,3,8,3,Value for money,3.6,33:50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08SSCP46J,2022,3,8,1,Scent,4.1,33:57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08SSCP46J,2022,3,8,2,Value for money,3.8,33:57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B082ZQG9DW,2022,3,8,1,Softness,4.3,34:04.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B082ZQG9DW,2022,3,8,2,Moisturizing,4.2,34:04.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B082ZQG9DW,2022,3,8,3,Scent,4.2,34:04.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0038TXGL0,2022,3,8,1,Scent,4.1,34:23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0038TXGL0,2022,3,8,2,Softness,4.1,34:23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0038TXGL0,2022,3,8,3,Moisturizing,4.1,34:23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07H3CZHJ5,2022,3,8,1,Scent,4.5,34:30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07H3CZHJ5,2022,3,8,2,Moisturizing,4,34:30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07H3CZHJ5,2022,3,8,3,Value for money,3.6,34:30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0007X749U,2022,3,8,1,Value for money,4.5,34:39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0007X749U,2022,3,8,2,Softness,4.4,34:39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0007X749U,2022,3,8,3,Scent,4.3,34:39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0007X749U,2022,3,8,4,Moisturizing,4.2,34:39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B091V5699F,2022,3,8,1,Scent,4.5,34:54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B091V5699F,2022,3,8,2,Value for money,4.3,34:54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B091V5699F,2022,3,8,3,Volume control,4.3,34:54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B091V5699F,2022,3,8,4,Softness,4.1,34:54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B06VSZ69LL,2022,3,8,1,Value for money,4.2,35:10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B06VSZ69LL,2022,3,8,2,Scent,4.2,35:10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B06VSZ69LL,2022,3,8,3,Sheerness,3.8,35:10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B06VSZ69LL,2022,3,8,4,Softness,3.8,35:10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B06VSZ69LL,2022,3,8,5,Moisturizing,3.7,35:10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KGGH0UQ,2022,3,8,1,For traveling,4.7,35:18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KGGH0UQ,2022,3,8,2,Longevity,4.5,35:18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KGGH0UQ,2022,3,8,3,Value for money,4.4,35:18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KGGH0UQ,2022,3,8,4,Scent,4.3,35:18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KGGH0UQ,2022,3,8,5,Softness,3.9,35:18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KGGH0UQ,2022,3,8,6,Moisturizing,3.9,35:18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01LFQYXBO,2022,3,8,1,Softness,4.4,35:27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01LFQYXBO,2022,3,8,2,Value for money,4.3,35:27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01LFQYXBO,2022,3,8,3,Moisturizing,4.3,35:27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01LFQYXBO,2022,3,8,4,Scent,4.2,35:27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00ZFNU71Y,2022,3,8,1,Scent,4.2,35:35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00ZFNU71Y,2022,3,8,2,Value for money,4.1,35:35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00ZFNU71Y,2022,3,8,3,Volume control,3.9,35:35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08D7J83PZ,2022,3,8,1,Value for money,4.5,35:51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08D7J83PZ,2022,3,8,2,Scent,4.4,35:51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08D7J83PZ,2022,3,8,3,Softness,4.3,35:51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08D7J83PZ,2022,3,8,4,Moisturizing,4.2,35:51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00WXILJB6,2022,3,8,1,Scent,5,35:57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00WXILJB6,2022,3,8,2,For deep cleaning,5,35:57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00WXILJB6,2022,3,8,3,Moisturizing,2.6,35:57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B076FHJ3K3,2022,3,8,1,Scent,4.3,36:05.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B076FHJ3K3,2022,3,8,2,Softness,4.3,36:05.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B076FHJ3K3,2022,3,8,3,Value for money,4.1,36:05.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01GN5UINY,2022,3,8,1,Scent,4.5,36:12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01GN5UINY,2022,3,8,2,Value for money,4.3,36:12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01GN5UINY,2022,3,8,3,Flavor,4,36:12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08SSPQGZW,2022,3,8,1,Scent,4,36:20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08SSPQGZW,2022,3,8,2,Moisturizing,3.8,36:20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08SSPQGZW,2022,3,8,3,Value for money,3.6,36:20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RDR8ZD,2022,3,8,1,Volume control,4.5,36:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RDR8ZD,2022,3,8,2,Moisturizing,4.4,36:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RDR8ZD,2022,3,8,3,Scent,4.4,36:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RDR8ZD,2022,3,8,4,Ingredient quality,4.3,36:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RDR8ZD,2022,3,8,5,Softness,4.3,36:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079RDR8ZD,2022,3,8,6,Hair quality,4.2,36:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IW2AYN6,2022,3,8,1,Scent,4.5,36:36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IW2AYN6,2022,3,8,2,Value for money,4.3,36:36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IW2AYN6,2022,3,8,3,Volume control,4.3,36:36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IW2AYN6,2022,3,8,4,Softness,4.1,36:36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B077PKBXWC,2022,3,8,1,Moisturizing,4.5,36:43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B077PKBXWC,2022,3,8,2,Scent,4.4,36:43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00OKQ0F4Q,2022,3,8,1,Softness,4.8,36:49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00OKQ0F4Q,2022,3,8,2,Scent,4.5,36:49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00OKQ0F4Q,2022,3,8,3,Sheerness,4.4,36:49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00OKQ0F4Q,2022,3,8,4,Moisturizing,4,36:49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00OKQ0F4Q,2022,3,8,5,Value for money,3.9,36:49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07CBFPLYG,2022,3,8,1,Scent,4.8,37:03.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07CBFPLYG,2022,3,8,2,Moisturizing,4.7,37:03.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07CBFPLYG,2022,3,8,3,Value for money,4.5,37:03.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B094RDRSYD,2022,3,8,1,Scent,4,37:10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B094RDRSYD,2022,3,8,2,Softness,3.9,37:10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B094RDRSYD,2022,3,8,3,Moisturizing,3.8,37:10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00U1JHWR4,2022,3,8,1,Softness,4.6,37:17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00U1JHWR4,2022,3,8,2,Scent,4.3,37:17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00U1JHWR4,2022,3,8,3,Value for money,3.9,37:17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B078H4HXSM,2022,3,8,1,Scent,4.4,37:32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B078H4HXSM,2022,3,8,2,Value for money,3.8,37:32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B004CQ5MVU,2022,3,8,1,Moisturizing,4.2,37:40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B004CQ5MVU,2022,3,8,2,Scent,4.2,37:40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B004CQ5MVU,2022,3,8,3,Value for money,3.7,37:40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B004CQ5MVU,2022,3,8,4,For traveling,3,37:40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B005KMG9PI,2022,3,8,1,Scent,4.6,37:53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B005KMG9PI,2022,3,8,2,Moisturizing,4.5,37:53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B005KMG9PI,2022,3,8,3,Softness,4.5,37:53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B005KMG9PI,2022,3,8,4,Value for money,4.4,37:53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07XYMMMLZ,2022,3,8,1,Scent,4.4,38:00.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07XYMMMLZ,2022,3,8,2,Softness,4.3,38:00.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07XYMMMLZ,2022,3,8,3,Moisturizing,4.3,38:00.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07XYMMMLZ,2022,3,8,4,Value for money,4.2,38:00.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B093432QM3,2022,3,8,1,Scent,4.2,38:08.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B093432QM3,2022,3,8,2,Value for money,4,38:08.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B093432QM3,2022,3,8,3,Moisturizing,3.7,38:08.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KJP8Y68,2022,3,8,1,Scent,4.5,38:31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KJP8Y68,2022,3,8,2,Softness,4.4,38:31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KJP8Y68,2022,3,8,3,Moisturizing,4.3,38:31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00KJP8Y68,2022,3,8,4,Sheerness,4.2,38:31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B093CWGR8R,2022,3,8,1,Scent,4.4,38:45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B093CWGR8R,2022,3,8,2,Value for money,3.9,38:45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0034EA60I,2022,3,8,1,Value for money,4.4,38:53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0034EA60I,2022,3,8,2,Softness,4.3,38:53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0034EA60I,2022,3,8,3,Scent,4.3,38:53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0034EA60I,2022,3,8,4,Moisturizing,4.3,38:53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079TH68RF,2022,3,8,1,Softness,4.6,39:09.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079TH68RF,2022,3,8,2,Scent,4.5,39:09.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079TH68RF,2022,3,8,3,Value for money,4.4,39:09.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079TH68RF,2022,3,8,4,Moisturizing,4.1,39:09.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B079TH68RF,2022,3,8,5,Volume control,4,39:09.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B097YK8TJ5,2022,3,8,1,Scent,4.1,39:16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B097YK8TJ5,2022,3,8,2,Value for money,3.9,39:16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B097YK8TJ5,2022,3,8,3,Moisturizing,3.9,39:16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01KNWRJY4,2022,3,8,1,Moisturizing,4.3,39:24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01KNWRJY4,2022,3,8,2,Scent,4.2,39:24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01KNWRJY4,2022,3,8,3,Value for money,3.9,39:24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IK1CJZU,2022,3,8,1,Scent,4.4,39:31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IK1CJZU,2022,3,8,2,Moisturizing,4.4,39:31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IK1CJZU,2022,3,8,3,Sheerness,4.3,39:31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IK1CJZU,2022,3,8,4,Value for money,4.2,39:31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IK1CJZU,2022,3,8,5,For traveling,4,39:31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B075722WF1,2022,3,8,1,Scent,4.4,39:38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B075722WF1,2022,3,8,2,For traveling,4.4,39:38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B075722WF1,2022,3,8,3,Moisturizing,4.3,39:38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B075722WF1,2022,3,8,4,Volume control,4.3,39:38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B075722WF1,2022,3,8,5,Softness,4.3,39:38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B075722WF1,2022,3,8,6,Value for money,4.1,39:38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07QC43VDY,2022,3,8,1,Softness,4,39:47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07QC43VDY,2022,3,8,2,Moisturizing,4,39:47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07QC43VDY,2022,3,8,3,Volume control,3.9,39:47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07QC43VDY,2022,3,8,4,Scent,3.9,39:47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07QC43VDY,2022,3,8,5,Value for money,3.6,39:47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IXHXT0U,2022,3,8,1,Value for money,4.1,39:54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IXHXT0U,2022,3,8,2,Softness,3.8,39:54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IXHXT0U,2022,3,8,3,Scent,2.7,39:54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B00IXHXT0U,2022,3,8,4,Flavor,2.7,39:54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B076GJ91S9,2022,3,8,1,Softness,4.6,40:03.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B076GJ91S9,2022,3,8,2,Value for money,4.5,40:03.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B076GJ91S9,2022,3,8,3,Sheerness,4.5,40:03.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B076GJ91S9,2022,3,8,4,Scent,4.3,40:03.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B076GJ91S9,2022,3,8,5,Volume control,4.2,40:03.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B076GJ91S9,2022,3,8,6,Moisturizing,4.2,40:03.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09HJLYKWB,2022,3,8,1,Scent,4.1,40:11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B09HJLYKWB,2022,3,8,2,Value for money,3.6,40:11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07NF994VJ,2022,3,8,1,Volume control,4.6,40:34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07NF994VJ,2022,3,8,2,Scent,4.2,40:34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07NF994VJ,2022,3,8,3,Value for money,4,40:34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
